row_id,model,transformation,true_label,original_prediction,transformed_prediction,prediction_changed,original_caption,transformed_caption
110535,BLIP Caption + BERT,crop,1,0,0,False,"a sign that says, ' water dept '","a sign that says, ' haperville town hall water dept police '"
110203,CLIP + MLP,blur,1,0,0,False,,
110203,ViLT,blur,1,1,0,True,,
110203,BLIP Caption + BERT,blur,1,0,0,False,a man is lying on the ground in front of police officers,a man in a black suit
110203,CLIP + MLP,grayscale,1,0,0,False,,
110203,ViLT,grayscale,1,1,1,False,,
110203,BLIP Caption + BERT,grayscale,1,0,0,False,a man is lying on the ground in front of police officers,a man laying on the ground in front of a crowd
110203,CLIP + MLP,darken,1,0,0,False,,
110203,ViLT,darken,1,1,1,False,,
110203,BLIP Caption + BERT,darken,1,0,1,True,a man is lying on the ground in front of police officers,a man laying on the ground
110203,CLIP + MLP,crop,1,0,0,False,,
110203,ViLT,crop,1,1,1,False,,
110203,BLIP Caption + BERT,crop,1,0,0,False,a man is lying on the ground in front of police officers,a man is laying on the ground in front of a crowd
57696,CLIP + MLP,blur,1,1,1,False,,
57696,ViLT,blur,1,1,0,True,,
57696,BLIP Caption + BERT,blur,1,0,0,False,a group of people sitting in a room,a large room with people sitting in chairs
57696,CLIP + MLP,grayscale,1,1,1,False,,
57696,ViLT,grayscale,1,1,0,True,,
57696,BLIP Caption + BERT,grayscale,1,0,0,False,a group of people sitting in a room,a black and white photo of a crowd of people
57696,CLIP + MLP,darken,1,1,1,False,,
57696,ViLT,darken,1,1,0,True,,
57696,BLIP Caption + BERT,darken,1,0,0,False,a group of people sitting in a room,a group of people sitting in a room
57696,CLIP + MLP,crop,1,1,1,False,,
57696,ViLT,crop,1,1,0,True,,
57696,BLIP Caption + BERT,crop,1,0,0,False,a group of people sitting in a room,a group of people standing on a stage
80814,CLIP + MLP,blur,1,0,0,False,,
80814,ViLT,blur,1,1,0,True,,
80814,BLIP Caption + BERT,blur,1,0,0,False,a man with a rad rad rad rad rad rad rad rad ra,a man with a radiac radiac radiac radiac radiac radiac radiac radiac ra
80814,CLIP + MLP,grayscale,1,0,0,False,,
80814,ViLT,grayscale,1,1,0,True,,
80814,BLIP Caption + BERT,grayscale,1,0,0,False,a man with a rad rad rad rad rad rad rad rad ra,a man with a rad rad rad rad rad rad rad rad ra
80814,CLIP + MLP,darken,1,0,0,False,,
80814,ViLT,darken,1,1,0,True,,
80814,BLIP Caption + BERT,darken,1,0,0,False,a man with a rad rad rad rad rad rad rad rad ra,a man with a rad rad rad rad rad rad rad rad ra
80814,CLIP + MLP,crop,1,0,0,False,,
80814,ViLT,crop,1,1,1,False,,
80814,BLIP Caption + BERT,crop,1,0,0,False,a man with a rad rad rad rad rad rad rad rad ra,a man with a rad rad rad rad rad rad rad rad ra
104025,CLIP + MLP,blur,0,0,0,False,,
104025,ViLT,blur,0,0,0,False,,
104025,BLIP Caption + BERT,blur,0,0,0,False,a man doing a trick on a pole,a man doing a trick on a pole
104025,CLIP + MLP,grayscale,0,0,0,False,,
104025,ViLT,grayscale,0,0,0,False,,
104025,BLIP Caption + BERT,grayscale,0,0,0,False,a man doing a trick on a pole,a man doing a trick on a pole
104025,CLIP + MLP,darken,0,0,0,False,,
104025,ViLT,darken,0,0,0,False,,
104025,BLIP Caption + BERT,darken,0,0,0,False,a man doing a trick on a pole,a man doing a trick on a pole
104025,CLIP + MLP,crop,0,0,0,False,,
104025,ViLT,crop,0,0,0,False,,
104025,BLIP Caption + BERT,crop,0,0,0,False,a man doing a trick on a pole,a man doing a trick on a pole
100288,CLIP + MLP,blur,0,0,0,False,,
100288,ViLT,blur,0,0,0,False,,
100288,BLIP Caption + BERT,blur,0,0,0,False,a baby in a yellow raft floating in the water,a baby in a yellow raft floating in a pool
100288,CLIP + MLP,grayscale,0,0,0,False,,
100288,ViLT,grayscale,0,0,0,False,,
100288,BLIP Caption + BERT,grayscale,0,0,0,False,a baby in a yellow raft floating in the water,a little boy is floating in the water
100288,CLIP + MLP,darken,0,0,0,False,,
100288,ViLT,darken,0,0,0,False,,
100288,BLIP Caption + BERT,darken,0,0,0,False,a baby in a yellow raft floating in the water,a baby in a pool with a toy
100288,CLIP + MLP,crop,0,0,0,False,,
100288,ViLT,crop,0,0,0,False,,
100288,BLIP Caption + BERT,crop,0,0,0,False,a baby in a yellow raft floating in the water,a baby in a yellow raft floating in the water
96748,CLIP + MLP,blur,0,0,0,False,,
96748,ViLT,blur,0,0,0,False,,
96748,BLIP Caption + BERT,blur,0,0,0,False,a woman in a red bra top,a woman in a red bra top and panties
96748,CLIP + MLP,grayscale,0,0,0,False,,
96748,ViLT,grayscale,0,0,0,False,,
96748,BLIP Caption + BERT,grayscale,0,0,0,False,a woman in a red bra top,a woman in a bikini top and a man in a hat
96748,CLIP + MLP,darken,0,0,0,False,,
96748,ViLT,darken,0,0,0,False,,
96748,BLIP Caption + BERT,darken,0,0,0,False,a woman in a red bra top,a woman in a red bra top and jeans
96748,CLIP + MLP,crop,0,0,0,False,,
96748,ViLT,crop,0,0,0,False,,
96748,BLIP Caption + BERT,crop,0,0,0,False,a woman in a red bra top,a woman in a red bra top and black pants
30268,CLIP + MLP,blur,0,0,0,False,,
30268,ViLT,blur,0,0,0,False,,
30268,BLIP Caption + BERT,blur,0,0,1,True,a wooden post with a bird sitting on it,a wooden fence
30268,CLIP + MLP,grayscale,0,0,0,False,,
30268,ViLT,grayscale,0,0,0,False,,
30268,BLIP Caption + BERT,grayscale,0,0,0,False,a wooden post with a bird sitting on it,a cat is sitting in a tree stump
30268,CLIP + MLP,darken,0,0,0,False,,
30268,ViLT,darken,0,0,0,False,,
30268,BLIP Caption + BERT,darken,0,0,0,False,a wooden post with a bird sitting on it,a bird is sitting in a wooden bowl
30268,CLIP + MLP,crop,0,0,0,False,,
30268,ViLT,crop,0,0,0,False,,
30268,BLIP Caption + BERT,crop,0,0,0,False,a wooden post with a bird sitting on it,a bird sitting on a stump in a field
67450,CLIP + MLP,blur,1,1,1,False,,
67450,ViLT,blur,1,1,1,False,,
67450,BLIP Caption + BERT,blur,1,0,0,False,a small leaf on a table,a small leaf on a table
67450,CLIP + MLP,grayscale,1,1,1,False,,
67450,ViLT,grayscale,1,1,1,False,,
67450,BLIP Caption + BERT,grayscale,1,0,0,False,a small leaf on a table,a leaf on a table
67450,CLIP + MLP,darken,1,1,1,False,,
67450,ViLT,darken,1,1,1,False,,
67450,BLIP Caption + BERT,darken,1,0,0,False,a small leaf on a table,a small leaf on a table
67450,CLIP + MLP,crop,1,1,1,False,,
67450,ViLT,crop,1,1,1,False,,
67450,BLIP Caption + BERT,crop,1,0,0,False,a small leaf on a table,a spinel leaf on a table
15840,CLIP + MLP,blur,0,0,0,False,,
15840,ViLT,blur,0,0,0,False,,
15840,BLIP Caption + BERT,blur,0,0,0,False,a polar bear holding blue balloons,a dog with a blue balloon floating in the sky
15840,CLIP + MLP,grayscale,0,0,0,False,,
15840,ViLT,grayscale,0,0,0,False,,
15840,BLIP Caption + BERT,grayscale,0,0,0,False,a polar bear holding blue balloons,a polar bear floating in the ocean with balloons
15840,CLIP + MLP,darken,0,0,0,False,,
15840,ViLT,darken,0,0,0,False,,
15840,BLIP Caption + BERT,darken,0,0,0,False,a polar bear holding blue balloons,a polar bear holding balloons in the air
15840,CLIP + MLP,crop,0,0,0,False,,
15840,ViLT,crop,0,0,0,False,,
15840,BLIP Caption + BERT,crop,0,0,0,False,a polar bear holding blue balloons,a polar bear holding blue balloons in the air
89806,CLIP + MLP,blur,0,0,0,False,,
89806,ViLT,blur,0,0,0,False,,
89806,BLIP Caption + BERT,blur,0,0,0,False,a dog is swimming in a pool with a money,a dog is swimming in a pool with a baby
89806,CLIP + MLP,grayscale,0,0,0,False,,
89806,ViLT,grayscale,0,0,0,False,,
89806,BLIP Caption + BERT,grayscale,0,0,0,False,a dog is swimming in a pool with a money,a dog is swimming in the water with a toy
89806,CLIP + MLP,darken,0,0,0,False,,
89806,ViLT,darken,0,0,0,False,,
89806,BLIP Caption + BERT,darken,0,0,0,False,a dog is swimming in a pool with a money,a dog is swimming in a pool with a dollar
89806,CLIP + MLP,crop,0,0,0,False,,
89806,ViLT,crop,0,0,0,False,,
89806,BLIP Caption + BERT,crop,0,0,0,False,a dog is swimming in a pool with a money,a dog jumping into a pool with a glass of water
76012,CLIP + MLP,blur,1,0,0,False,,
76012,ViLT,blur,1,1,1,False,,
76012,BLIP Caption + BERT,blur,1,0,0,False,president obama looks out the window of his home in the oval room of the white house,a man in a suit and tie standing in front of a window
76012,CLIP + MLP,grayscale,1,0,0,False,,
76012,ViLT,grayscale,1,1,1,False,,
76012,BLIP Caption + BERT,grayscale,1,0,0,False,president obama looks out the window of his home in the oval room of the white house,a man in a suit standing next to a window
76012,CLIP + MLP,darken,1,0,0,False,,
76012,ViLT,darken,1,1,1,False,,
76012,BLIP Caption + BERT,darken,1,0,1,True,president obama looks out the window of his home in the oval room of the white house,president person and first lady person in the oval room of the white house
76012,CLIP + MLP,crop,1,0,0,False,,
76012,ViLT,crop,1,1,1,False,,
76012,BLIP Caption + BERT,crop,1,0,1,True,president obama looks out the window of his home in the oval room of the white house,president person and first lady person look out the window of the white house
46541,CLIP + MLP,blur,1,0,0,False,,
46541,ViLT,blur,1,1,1,False,,
46541,BLIP Caption + BERT,blur,1,0,0,False,a man in a helmet and a dog in a bag,a man and a child are walking down the street
46541,CLIP + MLP,grayscale,1,0,0,False,,
46541,ViLT,grayscale,1,1,1,False,,
46541,BLIP Caption + BERT,grayscale,1,0,0,False,a man in a helmet and a dog in a bag,a man and a woman on a motorcycle
46541,CLIP + MLP,darken,1,0,1,True,,
46541,ViLT,darken,1,1,1,False,,
46541,BLIP Caption + BERT,darken,1,0,0,False,a man in a helmet and a dog in a bag,a man and a child on a scoote
46541,CLIP + MLP,crop,1,0,0,False,,
46541,ViLT,crop,1,1,1,False,,
46541,BLIP Caption + BERT,crop,1,0,0,False,a man in a helmet and a dog in a bag,a man in a motorcycle helmet and helmet holding a small dog
26841,CLIP + MLP,blur,0,0,0,False,,
26841,ViLT,blur,0,0,0,False,,
26841,BLIP Caption + BERT,blur,0,1,0,True,a cat with its mouth open,a cat walking across a sandy beach
26841,CLIP + MLP,grayscale,0,0,0,False,,
26841,ViLT,grayscale,0,0,0,False,,
26841,BLIP Caption + BERT,grayscale,0,1,0,True,a cat with its mouth open,a cat is walking across the sand
26841,CLIP + MLP,darken,0,0,0,False,,
26841,ViLT,darken,0,0,0,False,,
26841,BLIP Caption + BERT,darken,0,1,1,False,a cat with its mouth open,a cat with its mouth open and it ' s mouth open
26841,CLIP + MLP,crop,0,0,0,False,,
26841,ViLT,crop,0,0,0,False,,
26841,BLIP Caption + BERT,crop,0,1,1,False,a cat with its mouth open,a cat with its mouth open and it ' s mouth open
31408,CLIP + MLP,blur,0,0,0,False,,
31408,ViLT,blur,0,0,0,False,,
31408,BLIP Caption + BERT,blur,0,0,0,False,a man laying on the green algae,a man is swimming in the green algae
31408,CLIP + MLP,grayscale,0,0,0,False,,
31408,ViLT,grayscale,0,0,0,False,,
31408,BLIP Caption + BERT,grayscale,0,0,0,False,a man laying on the green algae,a woman laying on the ground in a pile of sand
31408,CLIP + MLP,darken,0,0,0,False,,
31408,ViLT,darken,0,0,0,False,,
31408,BLIP Caption + BERT,darken,0,0,0,False,a man laying on the green algae,a woman laying on the ground covered in green algae
31408,CLIP + MLP,crop,0,0,0,False,,
31408,ViLT,crop,0,0,0,False,,
31408,BLIP Caption + BERT,crop,0,0,0,False,a man laying on the green algae,a woman is lying on a green algae
51943,CLIP + MLP,blur,0,0,0,False,,
51943,ViLT,blur,0,0,0,False,,
51943,BLIP Caption + BERT,blur,0,0,0,False,a screenshot of a person looking out a window,a black and white photo of a man in a suit
51943,CLIP + MLP,grayscale,0,0,0,False,,
51943,ViLT,grayscale,0,0,0,False,,
51943,BLIP Caption + BERT,grayscale,0,0,0,False,a screenshot of a person looking out a window,a woman looking out the window with a quote on it
51943,CLIP + MLP,darken,0,0,0,False,,
51943,ViLT,darken,0,0,0,False,,
51943,BLIP Caption + BERT,darken,0,0,0,False,a screenshot of a person looking out a window,a screenshot of a woman looking out the window
51943,CLIP + MLP,crop,0,0,0,False,,
51943,ViLT,crop,0,0,0,False,,
51943,BLIP Caption + BERT,crop,0,0,0,False,a screenshot of a person looking out a window,a man looking out the window at the view
49548,CLIP + MLP,blur,0,0,0,False,,
49548,ViLT,blur,0,0,0,False,,
49548,BLIP Caption + BERT,blur,0,0,0,False,a man in a car with a tiger mask on,a woman driving a car with a cell phone in her hand
49548,CLIP + MLP,grayscale,0,0,0,False,,
49548,ViLT,grayscale,0,0,0,False,,
49548,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a car with a tiger mask on,a man in a car with a tiger on the windshield
49548,CLIP + MLP,darken,0,0,0,False,,
49548,ViLT,darken,0,0,0,False,,
49548,BLIP Caption + BERT,darken,0,0,0,False,a man in a car with a tiger mask on,a man in a car with a tiger on the steering
49548,CLIP + MLP,crop,0,0,0,False,,
49548,ViLT,crop,0,0,0,False,,
49548,BLIP Caption + BERT,crop,0,0,0,False,a man in a car with a tiger mask on,a man in a car with a tiger on the steering
94376,CLIP + MLP,blur,1,0,0,False,,
94376,ViLT,blur,1,1,1,False,,
94376,BLIP Caption + BERT,blur,1,1,0,True,jars of pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled,a bunch of bottles of olive oil
94376,CLIP + MLP,grayscale,1,0,0,False,,
94376,ViLT,grayscale,1,1,1,False,,
94376,BLIP Caption + BERT,grayscale,1,1,0,True,jars of pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled,a shelf filled with jars of food and drinks
94376,CLIP + MLP,darken,1,0,0,False,,
94376,ViLT,darken,1,1,1,False,,
94376,BLIP Caption + BERT,darken,1,1,0,True,jars of pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled,a shelf filled with jars of food and drinks
94376,CLIP + MLP,crop,1,0,0,False,,
94376,ViLT,crop,1,1,1,False,,
94376,BLIP Caption + BERT,crop,1,1,1,False,jars of pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled,jars of pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled pickled
56777,CLIP + MLP,blur,1,1,1,False,,
56777,ViLT,blur,1,1,1,False,,
56777,BLIP Caption + BERT,blur,1,0,0,False,a person holding a glass with a liquid inside,a woman in a white shirt and black pants
56777,CLIP + MLP,grayscale,1,1,1,False,,
56777,ViLT,grayscale,1,1,1,False,,
56777,BLIP Caption + BERT,grayscale,1,0,0,False,a person holding a glass with a liquid inside,a person holding a piece of ice in their hand
56777,CLIP + MLP,darken,1,1,1,False,,
56777,ViLT,darken,1,1,1,False,,
56777,BLIP Caption + BERT,darken,1,0,0,False,a person holding a glass with a liquid inside,a person holding a glass with a small amount of liquid
56777,CLIP + MLP,crop,1,1,1,False,,
56777,ViLT,crop,1,1,1,False,,
56777,BLIP Caption + BERT,crop,1,0,0,False,a person holding a glass with a liquid inside,a child is playing with a water bottle
32284,CLIP + MLP,blur,0,0,0,False,,
32284,ViLT,blur,0,0,0,False,,
32284,BLIP Caption + BERT,blur,0,0,0,False,a man in a military uniform playing a piano,a man in a yellow suit standing next to a piano
32284,CLIP + MLP,grayscale,0,0,0,False,,
32284,ViLT,grayscale,0,0,0,False,,
32284,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a military uniform playing a piano,a man playing a piano in the woods
32284,CLIP + MLP,darken,0,0,0,False,,
32284,ViLT,darken,0,0,0,False,,
32284,BLIP Caption + BERT,darken,0,0,0,False,a man in a military uniform playing a piano,a man in a military uniform playing a piano
32284,CLIP + MLP,crop,0,0,0,False,,
32284,ViLT,crop,0,0,0,False,,
32284,BLIP Caption + BERT,crop,0,0,0,False,a man in a military uniform playing a piano,a man in a military uniform playing a piano
73430,CLIP + MLP,blur,0,0,0,False,,
73430,ViLT,blur,0,0,0,False,,
73430,BLIP Caption + BERT,blur,0,0,0,False,a dog with a blue shirt and a red collar,a dog wearing a blue shirt and a red tie
73430,CLIP + MLP,grayscale,0,0,0,False,,
73430,ViLT,grayscale,0,0,0,False,,
73430,BLIP Caption + BERT,grayscale,0,0,0,False,a dog with a blue shirt and a red collar,a black and white photo of a man with a beard
73430,CLIP + MLP,darken,0,0,0,False,,
73430,ViLT,darken,0,0,0,False,,
73430,BLIP Caption + BERT,darken,0,0,0,False,a dog with a blue shirt and a red collar,a cartoon character with a big nose and a blue shirt
73430,CLIP + MLP,crop,0,0,0,False,,
73430,ViLT,crop,0,0,0,False,,
73430,BLIP Caption + BERT,crop,0,0,0,False,a dog with a blue shirt and a red collar,a man holding a large piece of wood
34479,CLIP + MLP,blur,1,1,1,False,,
34479,ViLT,blur,1,0,1,True,,
34479,BLIP Caption + BERT,blur,1,0,0,False,a wooden shelf with a metal shelf on it,a woman in a white shirt and black pants
34479,CLIP + MLP,grayscale,1,1,1,False,,
34479,ViLT,grayscale,1,0,0,False,,
34479,BLIP Caption + BERT,grayscale,1,0,0,False,a wooden shelf with a metal shelf on it,a black and white photo of a chair
34479,CLIP + MLP,darken,1,1,1,False,,
34479,ViLT,darken,1,0,1,True,,
34479,BLIP Caption + BERT,darken,1,0,0,False,a wooden shelf with a metal shelf on it,a wooden shelf with a metal handle on it
34479,CLIP + MLP,crop,1,1,1,False,,
34479,ViLT,crop,1,0,0,False,,
34479,BLIP Caption + BERT,crop,1,0,0,False,a wooden shelf with a metal shelf on it,a black and white dog sitting on a wooden bench
37711,CLIP + MLP,blur,1,1,1,False,,
37711,ViLT,blur,1,1,1,False,,
37711,BLIP Caption + BERT,blur,1,0,0,False,a light fixture on the ceiling of a house,a ceiling with a light fixture on it
37711,CLIP + MLP,grayscale,1,1,1,False,,
37711,ViLT,grayscale,1,1,1,False,,
37711,BLIP Caption + BERT,grayscale,1,0,0,False,a light fixture on the ceiling of a house,a black and white photo of a window and a chandel
37711,CLIP + MLP,darken,1,1,1,False,,
37711,ViLT,darken,1,1,1,False,,
37711,BLIP Caption + BERT,darken,1,0,0,False,a light fixture on the ceiling of a house,a light fixture on the ceiling of a house
37711,CLIP + MLP,crop,1,1,1,False,,
37711,ViLT,crop,1,1,1,False,,
37711,BLIP Caption + BERT,crop,1,0,0,False,a light fixture on the ceiling of a house,a light hanging from the ceiling
104007,CLIP + MLP,blur,1,0,0,False,,
104007,ViLT,blur,1,1,0,True,,
104007,BLIP Caption + BERT,blur,1,0,0,False,a cat sitting on a chair with its mouth open,a black dog sitting in a mirror
104007,CLIP + MLP,grayscale,1,0,0,False,,
104007,ViLT,grayscale,1,1,1,False,,
104007,BLIP Caption + BERT,grayscale,1,0,0,False,a cat sitting on a chair with its mouth open,a cat sitting on top of a desk
104007,CLIP + MLP,darken,1,0,0,False,,
104007,ViLT,darken,1,1,1,False,,
104007,BLIP Caption + BERT,darken,1,0,0,False,a cat sitting on a chair with its mouth open,a black cat sitting on a desk with a monitor
104007,CLIP + MLP,crop,1,0,0,False,,
104007,ViLT,crop,1,1,1,False,,
104007,BLIP Caption + BERT,crop,1,0,0,False,a cat sitting on a chair with its mouth open,a black cat sitting on a cat bed
10270,CLIP + MLP,blur,1,0,0,False,,
10270,ViLT,blur,1,0,0,False,,
10270,BLIP Caption + BERT,blur,1,0,0,False,a pen and a notebook with a note pad,a pen and a notebook with a notepad on it
10270,CLIP + MLP,grayscale,1,0,0,False,,
10270,ViLT,grayscale,1,0,0,False,,
10270,BLIP Caption + BERT,grayscale,1,0,1,True,a pen and a notebook with a note pad,a pen and a notebook with a pencil
10270,CLIP + MLP,darken,1,0,0,False,,
10270,ViLT,darken,1,0,0,False,,
10270,BLIP Caption + BERT,darken,1,0,0,False,a pen and a notebook with a note pad,a pen and a notebook with a drawing of a bird
10270,CLIP + MLP,crop,1,0,0,False,,
10270,ViLT,crop,1,0,1,True,,
10270,BLIP Caption + BERT,crop,1,0,0,False,a pen and a notebook with a note pad,a pen and a notebook with a drawing of a dragon
31491,CLIP + MLP,blur,0,0,0,False,,
31491,ViLT,blur,0,0,0,False,,
31491,BLIP Caption + BERT,blur,0,0,0,False,a water slide,a water slide at the park
31491,CLIP + MLP,grayscale,0,0,0,False,,
31491,ViLT,grayscale,0,0,0,False,,
31491,BLIP Caption + BERT,grayscale,0,0,0,False,a water slide,a man and a woman are walking on a bridge
31491,CLIP + MLP,darken,0,0,0,False,,
31491,ViLT,darken,0,0,0,False,,
31491,BLIP Caption + BERT,darken,0,0,0,False,a water slide,a water slide at a park
31491,CLIP + MLP,crop,0,0,0,False,,
31491,ViLT,crop,0,0,0,False,,
31491,BLIP Caption + BERT,crop,0,0,0,False,a water slide,a water slide is in the water
58967,CLIP + MLP,blur,0,0,0,False,,
58967,ViLT,blur,0,0,0,False,,
58967,BLIP Caption + BERT,blur,0,0,0,False,a woman in a costume,a woman in a black outfit and a man in a brown shirt
58967,CLIP + MLP,grayscale,0,0,0,False,,
58967,ViLT,grayscale,0,0,0,False,,
58967,BLIP Caption + BERT,grayscale,0,0,0,False,a woman in a costume,a man and woman are dancing together
58967,CLIP + MLP,darken,0,0,0,False,,
58967,ViLT,darken,0,0,0,False,,
58967,BLIP Caption + BERT,darken,0,0,0,False,a woman in a costume,a woman in a black dress and a man in a brown shirt
58967,CLIP + MLP,crop,0,0,0,False,,
58967,ViLT,crop,0,0,0,False,,
58967,BLIP Caption + BERT,crop,0,0,0,False,a woman in a costume,a woman in a black dress and a man in a brown shirt
55961,CLIP + MLP,blur,1,0,0,False,,
55961,ViLT,blur,1,1,1,False,,
55961,BLIP Caption + BERT,blur,1,0,0,False,a man and two women posing for a photo,a man and woman standing in front of a wall
55961,CLIP + MLP,grayscale,1,0,0,False,,
55961,ViLT,grayscale,1,1,1,False,,
55961,BLIP Caption + BERT,grayscale,1,0,0,False,a man and two women posing for a photo,a group of people posing for a picture
55961,CLIP + MLP,darken,1,0,0,False,,
55961,ViLT,darken,1,1,1,False,,
55961,BLIP Caption + BERT,darken,1,0,0,False,a man and two women posing for a photo,a man and two women posing for a picture
55961,CLIP + MLP,crop,1,0,0,False,,
55961,ViLT,crop,1,1,1,False,,
55961,BLIP Caption + BERT,crop,1,0,0,False,a man and two women posing for a photo,a man in a red shirt
86306,CLIP + MLP,blur,0,0,0,False,,
86306,ViLT,blur,0,0,0,False,,
86306,BLIP Caption + BERT,blur,0,0,0,False,"a black and white text that reads, ' the things you are trying to get out of your own '",a black and white photo of a man with a beard
86306,CLIP + MLP,grayscale,0,0,0,False,,
86306,ViLT,grayscale,0,0,0,False,,
86306,BLIP Caption + BERT,grayscale,0,0,0,False,"a black and white text that reads, ' the things you are trying to get out of your own '","a black and white photo with the words, ` ' the things you ' ret '"
86306,CLIP + MLP,darken,0,0,0,False,,
86306,ViLT,darken,0,0,0,False,,
86306,BLIP Caption + BERT,darken,0,0,1,True,"a black and white text that reads, ' the things you are trying to get out of your own '","the text reads, the language is not a language"
86306,CLIP + MLP,crop,0,0,0,False,,
86306,ViLT,crop,0,0,0,False,,
86306,BLIP Caption + BERT,crop,0,0,0,False,"a black and white text that reads, ' the things you are trying to get out of your own '","a black and white photo with the words, ` ` '"
5476,CLIP + MLP,blur,1,1,1,False,,
5476,ViLT,blur,1,1,1,False,,
5476,BLIP Caption + BERT,blur,1,0,0,False,a person is holding their hand out to the camera,a person is holding their hand up to the camera
5476,CLIP + MLP,grayscale,1,1,1,False,,
5476,ViLT,grayscale,1,1,0,True,,
5476,BLIP Caption + BERT,grayscale,1,0,0,False,a person is holding their hand out to the camera,a person is reaching their hand out to the camera
5476,CLIP + MLP,darken,1,1,1,False,,
5476,ViLT,darken,1,1,1,False,,
5476,BLIP Caption + BERT,darken,1,0,0,False,a person is holding their hand out to the camera,a person is reaching their hand out to touch a white chair
5476,CLIP + MLP,crop,1,1,1,False,,
5476,ViLT,crop,1,1,1,False,,
5476,BLIP Caption + BERT,crop,1,0,0,False,a person is holding their hand out to the camera,a person ' s hand is shown in the middle of the image
46373,CLIP + MLP,blur,0,0,0,False,,
46373,ViLT,blur,0,0,0,False,,
46373,BLIP Caption + BERT,blur,0,1,1,False,a group of people standing around a table,a group of people standing around a table
46373,CLIP + MLP,grayscale,0,0,0,False,,
46373,ViLT,grayscale,0,0,0,False,,
46373,BLIP Caption + BERT,grayscale,0,1,1,False,a group of people standing around a table,a group of people standing around a table
46373,CLIP + MLP,darken,0,0,0,False,,
46373,ViLT,darken,0,0,0,False,,
46373,BLIP Caption + BERT,darken,0,1,1,False,a group of people standing around a table,a group of people standing around a table
46373,CLIP + MLP,crop,0,0,0,False,,
46373,ViLT,crop,0,0,0,False,,
46373,BLIP Caption + BERT,crop,0,1,1,False,a group of people standing around a table,a group of people sitting on a bench
38136,CLIP + MLP,blur,0,0,0,False,,
38136,ViLT,blur,0,0,0,False,,
38136,BLIP Caption + BERT,blur,0,0,0,False,a little girl in a white shirt and pink shorts,a little girl in a white shirt and pink shorts
38136,CLIP + MLP,grayscale,0,0,0,False,,
38136,ViLT,grayscale,0,0,0,False,,
38136,BLIP Caption + BERT,grayscale,0,0,0,False,a little girl in a white shirt and pink shorts,a little girl in a field with her hand on the ground
38136,CLIP + MLP,darken,0,0,0,False,,
38136,ViLT,darken,0,0,0,False,,
38136,BLIP Caption + BERT,darken,0,0,0,False,a little girl in a white shirt and pink shorts,a little girl in a white shirt and pink shorts is standing in the grass
38136,CLIP + MLP,crop,0,0,0,False,,
38136,ViLT,crop,0,0,1,True,,
38136,BLIP Caption + BERT,crop,0,0,0,False,a little girl in a white shirt and pink shorts,a little girl holding a kite
51743,CLIP + MLP,blur,0,0,0,False,,
51743,ViLT,blur,0,0,0,False,,
51743,BLIP Caption + BERT,blur,0,0,0,False,a man in a gas mask riding a horse,a soldier in a dark city
51743,CLIP + MLP,grayscale,0,0,0,False,,
51743,ViLT,grayscale,0,0,0,False,,
51743,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a gas mask riding a horse,a soldier in a ruined building with a gun
51743,CLIP + MLP,darken,0,0,0,False,,
51743,ViLT,darken,0,0,0,False,,
51743,BLIP Caption + BERT,darken,0,0,0,False,a man in a gas mask riding a horse,a soldier in a dark city at night
51743,CLIP + MLP,crop,0,0,0,False,,
51743,ViLT,crop,0,0,0,False,,
51743,BLIP Caption + BERT,crop,0,0,0,False,a man in a gas mask riding a horse,a soldier in a gas mask walks through a ruined building
82587,CLIP + MLP,blur,0,1,1,False,,
82587,ViLT,blur,0,1,1,False,,
82587,BLIP Caption + BERT,blur,0,0,0,False,a hand holding a small blue object,a hand holding a small blue pill pill
82587,CLIP + MLP,grayscale,0,1,1,False,,
82587,ViLT,grayscale,0,1,1,False,,
82587,BLIP Caption + BERT,grayscale,0,0,0,False,a hand holding a small blue object,a small black ball in the palm of a person
82587,CLIP + MLP,darken,0,1,1,False,,
82587,ViLT,darken,0,1,1,False,,
82587,BLIP Caption + BERT,darken,0,0,0,False,a hand holding a small blue object,a hand holding a small blue object
82587,CLIP + MLP,crop,0,1,1,False,,
82587,ViLT,crop,0,1,1,False,,
82587,BLIP Caption + BERT,crop,0,0,0,False,a hand holding a small blue object,a hand holding a small blue object
25801,CLIP + MLP,blur,1,0,0,False,,
25801,ViLT,blur,1,1,1,False,,
25801,BLIP Caption + BERT,blur,1,0,0,False,a red box with a water heater inside,a red machine with a white container on it
